Komen,Klasifikasi
"The BUMIL kereeennnn adem banget.... teruskan sayang, beri contoh untuk pikiran sehat yg dibangun The Bumil yah ... smg semua sehat teruuus yah... Aamiin",0
"Jadi sedih lihat Mama Gigi, semoga Mama Gigi selalu sehat walafiat dan bahagia selalu dan lancar sampai lahirannya ...Aamiin",0
Masya Allah.. Biarpun sya blom prnh ketemu.. Tp sesama mahluk ciptaan Allah. Sya slalu mendoakan mba gigi sekeluarga. Semoga mb gigi lancar persalinannya. Sehat selalu,0
"semoga di berikan kelancaran,dimudahkan proses melahirkan dan di berikan kesehatan  bagi ibu dan anaknya,powerransgers keren",0
"Semoga sehat selalu buat para bumil semuanya, semoga lancar sampai kelahiran nanti. Aamiin",0
"Terharu bgt, jdi ikutan nangis, semoga lancar lahirannya nanti ya mba gigi",0
Jadi ikut terharu semoga lahiran nya lancar..ibu n anak sehat.amin,0
Ikut nangis ih,0
Sehat selalu mba gigi dan lancar lahirannya,0
Masya allah semoga semoga selalu dalam lindungan allah swt,0
Semoga sehat terus skeluarga mbak GIGI lahiran lancar semuanya,0
Semoga Mbak Gigi Lancar Semua Sampai Menuju Persalinan Nanti..,0
Akhirnyaa rans trending lagi setelah sekian lama yaa,0
"Mudah-mudahan Allah SWT selalu memberikan keselamatan,  kelancaran dan kesehatan lahir bathin untuk Gigi dan janinnya.",0
"Terharu banget nontonnya, semoga lahiran lancar dan sehat mbak gigi, bayi doakan saya juga semoga dikasih momongan seperti mbak gigi, amien",0
MasyaAllah aku terharu kok malem malem liat ytb keluarga rans .. bener bener keluarga inspirasi semuanyaaaa .. bantu temen2 semuanya doain jg ya semoga aku cepet hamil lg biar ada rezeky nya setelah keguguran semoga Allah mengabulkan doakuu.,0
Aku nangis liyat fidio ini..ya Allah semoga mba gigi sehat sampe lahiran aminn,0
Rans konsep keren,0
klw org baik pasti didekatkan dengan org2 baik.. sehat terus ya ka gigi smga nti pas lahiran diberi kelancaran. Amin,0
Sehat terus ya Bumil sampai kelahiran nanti..happy happy happy..,0
ngakak banget liat nagita nangis ya ampun mood banget bumil ini,0
Masyaallah ikutan nangis terharu sehat selalu lancar sampai lahiran mba gigi,0
"MasyaAllah,jadi ikut bahagia gakerasa netesin air mata . Semoga nular ke aku pejuang garis 2 Aamiin sehat selalu kak Gigi ?",0
MasyaAllah sehat selalu buat mba gigi jdi ikutan sedih ngeliat mba gigi nangis,0
"Jangan nangis dong mbak gigi....aq kn jadi ikutan nangis,semoga diberi kesehatan dan kelancaran sampai lahiran..",0
 ikutan mewek lihat mbk Gigi. Dan semoga saya ketularan hamil,0
"Pernah tersakiti dan tawakal, tabah ... ini buah kesabaran dan keikhlasan mba gigi barakallah mba gigi",0
In shaa Allah dimudahkan dan dilancarkan persalinannya nnti...Aamiin Ya Rabbal'alamin,0
Semangat the bumilss,0
"ketawanya om merry puas bangettt ,sumpah Gemesss ngelihat MaMa gigi nangis sumpah",0
Ikutan terharu,0
sehat selalu kk gigi? lancar lahirannya Amiin,0
Bumil gigi dikasih surprice sama keluarga dan teman2 semua sangat terharu diberi permainan yg seru,0
kok gw ikut nangis liat mama gigi nangis  mama gigi sehat selalu yaaaa dan keluargaaaaaa sayang kaliannnnn aaaaaaaa,0
"Suka circle nya Lesti sekarang......perempuan"" hebat saling support satu sama lain",0
Semoga sehat selalu mama dan debaynya ... Lancar dan di mudahkan proses kelahiran nya ... Sehat selamat keduanya .. Aamiin Yaa Robbal Alamiin,0
Baru sempet nonton dan ikut mewek Sehat2 mba gigi dan adek nya rafathar,0
Alhamdulillah Ada Lagi,0
"Liat gigi nangis ko aku jd ikutan mewek sih, terharu bgt selamt buat bumil gigi semoga ibu dan calon debay nya sehat2",0
Knp saya ikut nangis ya mbak gigi.. saya sdh mau 14 tahun menikah blm dikaruniakan anak.. semoga ibu2 yg diberi kesempatan buat punya momongan menjaga anak2 mereka dgn baik.. Tuhan memberkati ya..,0
"Alhamdulillah, bahagia terus ya kak gigi",0
"Dulu pernah disakitin hati dan perasaannya, yang sesakit sakitnya.. tp Allah membalas semua dengan kebahagiaan yang berlipat ganda Masya Allah",0
"orang yang baik pasti akan di sekelilingin org yang baik juga , sehat selalu mama gigi dan debay",0
Alhamdulillah sehat ibu dn ddnya lancar lahirannya nanti.Aamiin,0
"Salfok sama Tieta. Tieta kece banget, keren banget, fashionable bangeeetttt",0
" bayi dan ibu nya sehat semua gak ada kekurangan apapun""",0
Buseett mata gue ngocorrr liatt inii,0
Buat bumil sehat selalu ya mama gigi dan semoga persalinan lancar dan sehat semua aamiin ?,0
Seneng liat Dede ada di antara mereka semoga Dede juga nyaman,0
"Leslarans hadir, sehat2 semua buat para bumil cantik lancar sampai persalinannya",0
Jadi ikutan nangis deh,0
Semoga lancar lahirannya,0
"Kak gigi nangis, aku jadi ikutan nangis terharu banget",0
semoga proses persalinannya lancar y mbak gigi,0
"Seneng bangetttt nagita begitu disayang sama semua keluarga, sahabatnya, fansnya dan semuanya ?",0
"YaAllah semoga kelak punya mertua kaya mama Ami, dan aku bisa sekuat mamah gigi?",0
Ikutan terharu,0
"Begitu liat dan dengerin kak gigi nangis, jadi ikutan nangiss  terharu bahagia, sehat sehat",0
Terharu tapi ketawa juga liat mbak gigi nangis Sampek bengek begitu ,0
Jadi ikutan nangis terharu,0
Yawlah ikut nangissss sehat selalu mba gigi bersama keluarganya?,0
"Ya Allah tanpa sadar saya menitiskan air mata, semoga mama Gigi dan baby sehat selalu ya, selamat sampai lahiran nanti,Amin",0
Terharu mamagigi gemes banget si semoga lancar persalinan nya,0
Semoga nular ke saya ya mbak nagita,0
Mba gigi nnagis trus nagisnya sampe sesegukan bgtu.. Jadi ikut terharu ya Allah,0
"Dihamil kali ini gigi sangat sensitif ya, keliatan dia tuh wanita yang punya hati yang tulussss bgt",0
"Buah kesabaran gigi, semoga sehat selalu, bahagia selalu, langgeng bersama raffi, gigi tu cantik, imut, orangnya ceria, auranya positif bgt, gak bosen lihat gigi",0
"3 sultan dari lahir, 1 sultan dari bakat .. Alhamdulillah",0
"Sehat selallu ka Aurel,ka Paula,ka Nagita",0
Doanya selalu sehatt..  mamah gigi,0
Sehat sehat para bumil,0
"Terharu banget liatnya:"") sehat2 terus bumil..",0
"ikutan nagis donk , masyaallahh sehat sehat yaa bumils ..",0
Doa baik utk semuanyaa,0
Alhamdulillah byk selamat ya mba gigi syg,0
"masyallah, semoga kak gigi dan calon debay nya, sekeluarga dan orang sekeliling rans semuanya diberi kesehatan, keberkahan, kedamaian, dan kebahagian. diberi lancar sampai melahirkan. amin",0
Bukannya kak gigi aja yg terharu tapi aku jga terharuu sampe nangis terisak2..sehat sllu kak gigi dan keluarga,0
"Smoga sehat sllu ya bwt mba gigi,smoga lancar nnti pas lahiran sehat smua dd bayi jg ya... smoga sllu bahagia bwt mba gigi...aamiin",0
Kok jadi nangis yah  semoga kluarga mbak gigi sllu di lindungi sm allah swt,0
Semoga The Bumil Sehat Selalu Dan Lancar Semua Sampai Menuju Persalinan Nanti..,0
Semoga diberikan kelancaran saat lahiran aamiin,0
ikut nangis tp ketawa juga liat mba gigi,0
"Gua yang nonton aja sampe nangis, terharu banget ngeliat nya. Orang baik bakal dipertemukan lagi sama orang baik. Masyaallah banget",0
"Ahhh gemasss bangettt klw liat ka gigi, cantik, baik rendah hati",0
Masyaallah bumil cantik dan imut banget jadi ikutan terharu liat nyk sehat selalu dan bahagia selalu buat bumil,0
hijab kewajiban bukan pilihan. entah bagaimana kelakuan atau sikap kita. bahkan orang yg menghujat kita. tidak ada alasan utk lepas hijab,0
"NGURUSIN HIDUP ORANG BANGET SI KALIAN banyak yg bilang ""berhijab atau tidak tetap tidak merubah isi dompet"" lah terus ngapa lu pada repot si",0
pada heboh bgd sih ,0
"Buna bagusan sekarang, lebih fresh ",0
"Jd nga tega liat si kaka sekarang jd buka hijabnya, padahal bukan salah hijab ",0
"cuma mau bilang aja, kak rachel mau pake hijab / gak, pokoknya tetep cantik. karna cantik bukan diliat dari luar tp yg penting cantik dr dalam ",0
"Ada yg sepemikiran ga, cantikan pake hijab",0
aku pernah bgt diposisi kamu prnah hijab untuk menjaga pandangan suami tp bener bener deh tp bertahan itu emg sakit ,0
Seharusnya gk mesti buka hijab gak sih kesannya gimna gitu.. maaf ya bukan bermaksud gimna tapi sesama muslim saling memperingati,0
netizen tega banget ye mulut nya,0
bagaimana pun kak rachel menyembunyikan kesedihannya masih terlihat jelas kak.semangat yah,0
keteknya ama muka gw mulusan ketek dia,0
"si paling berhak BAHAGIA, gue heran dia terkenal gara apa sii, dia sapa siii, jangan sampe dia jadi duta karantina deeehhh, binggung liat seleb skrg",0
dengan bibir gemeter terus ttp estetik buna ya,0
insecure sama ketek kak Rachel,0
gaaa pernah ngecewain ya bunaaa,0
Gaada obat keren bgt,0
"dari tertutup sampai kutangan doang.. prosesnya ga mudah ya bun, hidup butuh proses dari yg buaik ke yang lebih baik lagi menurut buna",0
Ngapainn anjirrr.. airnya aja kagak keliatan,0
"ema"" body nya keren cakep ky anak gadis,ya gw gadis udah ky ema"" anak 2",0
Kenapa ketek ku gak semulus keteknya,0
"kalo dia baringan ttp cantik, lah w baringan muka udh meleber kemana mana",0
"Bibirnya geter anj, gabisa bayangin sedingin apa",0
terlalu terbuka nga sih,0
anjim keren banget,0
Masuk angin gak abis itu,0
"seumur hidup main tiktok dia gapernah lewat fyp gue, tp pas viral muncul akun aslinya secara mandiri. tiktok tau aja",0
"Heran ya kenapa pas lagi ada masalah dia selalu muncul di fyp, kemarin pun gitu jugak",0
dari Zara kita belajar bahwa jangan belajar dari zara,0
kasus grepe netizen pikir Zara kena mentall ehhhh ternyata netizen yang kena mentall gegera dia gk kapok kapok ,0
ampun dah cape banyak cepu,0
ternyata ga sepolos yg gua kira,0
semoga cepat sadar dan tidak mengulangi kesalan btw simpen aib bisa liat tutor yt yah di privasi pengaturan mbak,0
zara kalo ga bikin ulah ga tenar ya ,0
"gw nakal, gw bangga",0
yg ciuman kemaren kah,0
keliatan ya bahunya bungkuk. tanda kalo orang punya hati buruk,0
Ketek ny bisa pada putih pke apa ya,0
"knpa sih kalian pada sibuk ngurusin aib orang, yah kalo gk baik jangan dtru kalo gk suka jngan diliat simpel kan",0
Imut kecil gimana gitu,0
maap banget yaa. Lo sekarang aga ber isi badannya bahagia selalu ya ,0
apa pun masalah nya buka hijab solusinya,0
moyy inget perut luu bruuu di tindikkk nantiii bengkakkk jan kebanyakann gerak duluu,0
Jangan kasih panggung teman!,0
"moy w gamau hujat tp w cmn ingetin aja lu jan kek gitu moy, jgn umbar aurat klo sblmnya dh berhijab.. jgn terlalu terbuka jg moy. yg lbh sopan aja",0
Di nekara banyak yg di gantung rambut nya karena di Dunia tidak pake kerudung,0
buset makin hari makin terbuka,0
pada panas ni,0
jgn sampe suami gw liat ini,0
udah teh udahh jngan bkin para duda mkin melanda,0
seandainya bumi dan langit bersatu kita akan pacaran...ga nyambung,0
mau tanya maaf soalx masih penasaran sih beneran atau cuma tempelan tu ketek,0
ya seengaknya jgn di pancing ,0
jgn sampai pacar ku lihat ini,0
jgn nengok kesana mbak,0
"buat yg blng ""Komen cowo miris bgt"" Klian jgn salahin cowo nyaa,cowo ga akan nafsu klo si cewe nya ga mancing dluan,kecuali klo iman cowo nya kuat.",0
matanya Jesicca jgn gitu juga,0
"DIA YG MULAI DIA YG PLAY VICTIM, JGN MEMULAI KLO GK MAU DIKOMEN GTU LAWAK",0
"ngk usah kesinggung kalo komennya miriss,,udah tau sosmed apalagi vidionya mengundang para cabulers ya jgn salahin yg cabul .",0
bonekanya imut banget bismilah dapat pemiliknya,0
siapa yang fokus ke boneka nya .. btw imut juga yh yg di belakang ,0
SENYUMNYAA MANIS BANGETT GA KUATTT PLSSS ,0
getaranny smpe ke malang mb ayu,1
"kuat apa, orang bekas aja",1
gelayy,1
kak ayu bikin sy gakisa bbok tu dgn bajunya ....ngiler deh pngen punyak,1
aduhay goyanganya ayu ting ting,1
janda semakin didepan...,1
udah nemplok aj sana di tembok ,1
ini yang nemplok di dinding bukan sih,1
wah ada cicak2 di di tembok,1
cicak cicak di dinding diam diam cari teman,1
janda yang batal nikah lagi ,1
janda kcepirit,1
Vibes nya kek org mo dangdutan njem,1
knpa si yg muka nya di bawah rata rata yg pada bertingkah ,1
baju nya kurang bhann,1
lontong sate,1
vibes nya biduan banget,1
cocok jdi biduan dikampungku,1
Gk nafsu laki laki liat nya juga,1
goyangannya muaksaa ,1
MENGLONTHE dlu ya kan,1
ngelon gasiii ngelon aja deh kalian wk,1
"tinggal tunggu jadi anak , udah berapa kali di ngen bak ?",1
cimoy ada bokepnya ga?,1
Lah ko keras ,1
cimoy kayak nenek dari belakang,1
yg atu ber cadar sekarang daleman kemana,1
"pinggang keras sok""an bikin pake sound ini",1
apaasiii lenjeeee bngtt,1
gatel,1
lounthi,1
bh nya terang benderang,1
Tulang semua bah,1
multi lontheyyy,1
emang dasarnya lounthi ya kembali menjadi lonthi,1
Berapa bulan itu kandungan nya,1
ditmpt ku biasa disebut lounthi,1
"anjirr kaya lon,dua nenek gagal hijrah ",1
tu bh merah amat neng,1
udh gede gk malu apa,1
eh moy lu make bh merah ya?,1
kurang belaian om om,1
buset demage nya GAADA,1
Lagi Promosi Badan Ya Lon,1
ketika 2 launthee bersatuu,1
bh lo tu kelihatan,1
waduhh ada mau jdi member lntee nihh,1
masih ada daki nya,1
bh nya merah,1
cocok nih jadi biduan,1
bajunya ayu tembus pandang awokawok,1
tapi BH mu tidak sebagus tapi Rapia ku,1
lomba semoq semoq an niee,1
ini yang baju hitam mau biduan dimn si?,1
klo mau jadi lon jangan setengah setengah,1
lama lama kaya lon,1
"udah dasarnya kek lon dri dulu kawan,jadi udah ga kaget",1
ngintip org mandi ternyata semudah ini,1
TT lu ga bikin gw geter bro,1
anjir bjar ape ttp ae ga ada gairah e gue,1
pap moy ,1
kek lon,1
njir gua liat betapa indahnya surga dunia ,1
abis nge lon tu maka mandi aowakwok,1
Hamil yah kak ?,1
TANGUNG,1
makin menjadi jadi jandaa,1
knpa ga dibuka,1
Baju nya kok gak dibuka neng,1
limitid bgt moy mandi ga di lepas bajunya,1
Perutnya bergelambir,1
Skarang enak ya ngintip org mandi tinggal buka tiktok aja dahh gratisan,1
beh Lehernya Ber.....,1
bentar lagi ga pake apa2,1
memang kalo sifat lon dari kere gak bisa diubah,1
"sekalian terang terangan moy, Sabi kali yh",1
mandi yu,1
LAMA LAMA MAKIN GA MAKE BAJU KALI YA ,1
perlahan smua tubuh lu ud gua liat,1
Tim nungguin buka baju ,1
"murahan gw lgi mndi,pose dulu",1
sejam 150,1
pamer ko luar nya dalem nya dong biar pro,1
LUMAYAN NOH LIAT CEWE MANDI,1
"geli bgt, bagus kaga geli iya",1
Cba Tlnjang,1
ku kira mahal ternyata murah,1
review betis laki nya dong,1
MANDI KOK PAKEK BAJUU,1
"kurang panas, ayo dikit lagi",1
gak bukak gak viral,1
aku punya vid mu yang itu loh ,1
lgi flash sale?,1
tanggung amat,1
asikkk akhirnya bisa liat mandi si cimoy ntok,1
dibuka donk,1
g dbuka?,1
buset lon mandinya gini ya,1
gk sekalian difidioin sambil ber4k,1
kenapa gk sklian bugil aja ,1
loh kok ga dibuka semua sih? kan lgi mandi,1
madep depan ajah truss sih moy sampai selesai,1
mandi sendiri udah bisa besok2 dimandiin,1
celana nya g d bukak?,1
knpa ga sklian teranjang aja moy,1
"mandi aja di vidio hadehh, pas cebok kapan mba?",1
lonte sekali gayanya,1
Besok pasti ga pake baju,1
kenapa gak telanjang sekalian rugi bgt,1
kadang gede kadang kaga haduhh,1
di entot nanti nangess,1
kok GK telanjng aja si,1
tanggung bet dah,1
nanggung amat,1
habis ngen kok kramas,1
ohh jadi gini mandi nya cewek,1
tanggung moy.. lanjang gih,1
kenapa ga di buka,1
Kya biduan gasie,1
moy tutor gedenya dong,1
50 angkut gk nih,1
gua kira celana pas jauhan ko perut si ,1
kurang ketat moy biar fyp,1
Moy gk malu jadi zebra?,1
bukan gw doang kan yang liat,1
lah ini hitam luar dalam anjrit,1
puser nya kotor sekali ya,1
bust udel ny coklt,1
ini nih yang mengundang nafsu lelaki,1
buset jidatnya lebat,1
geli gue,1
ih mulut nya besar,1
mba lon nya nyamar jadi ukhti ,1
Kopi susu deh cimoy kopi nya yahahaha,1
jualan apa mbk warungnya terbuka,1
nyerahin bdn pkek apasih? ,1
"Bbr nya kurang menor ituuu , tmbhi lg biar ky janda anak 3",1
ga sekalian tlnjg,1
oh pernah ngentot ma mantan pantess,1
udelnya berdaki,1
puser bkn sembrng puser,1
gk kebayang klo kumis gua nempel di siru ,1
gue gak ngebayangin gue gak ngebayangin gue gak ngebayangin,1
eh tak kirain iklan rexona,1
gak kebayang kalo nikah sma cupy,1
trima kasih ya Allah akhirnya penantian ku sejak 2013 bisa ngeliat keteknya kesayangan aku,1
kok sama yg dulu gedean yg dulu ya wkwk canda kak,1
ngga berat apa ya...wanita memang paling kuat,1
gak kebayang kalau diriku ikut joget disitu ,1
"bayangin kalo Lo lagi tiduran main hp,trus dia bikin tiktok depan lo",1
kok SDH agak kecil ya ggk kayak dulu,1
lekukan yg amat luar biaasa,1
gak kebayang seandainya gua di samping situ,1
"Aku tadangin deh ka, abis takut jatoh aja",1
ati ati mbk awas kalo jatoh itu buahnya,1
dibawah nya ngantuk diatas nya ngangguk,1
"udah gitu aja, tangan kiri di atas ",1
udh selesai mandi hadas masa mandi hadas lagih,1
gak kebayang kalau tidur sama dia,1
gak kebayang aku sama kk,1
kak udah besar ya skrg,1
mantanbb pingin ni,1
ga kuat lambaikan tangan ,1
adh gude banget,1
sampe geter hp gw,1
kaya ada per nya,1
cuci mata di pagi hari wkwkwk,1
bumi ku bergetar,1
kok bisa gerak ya,1
"imajinasi ku kemana""",1
takut meledak njirrr,1
awas jatoh kak,1
Awas jatuh,1
berattt,1
"itu susu kalau baby minum supaya tukar ke kiri ke kanan, sblh je dh kenyang",1
kak Coba BH aja,1
keteknya kakak cantik,1
ga kebayang klau hidung gua kejepit ke itu,1
aku mengenal mu luar dalam,1
kebayang gak kalau itu tiba2 jatuh,1
berat nya menanggung beban kehidupan,1
kagak berat apa tiap hari bawa bola ,1
getaran nya 120% dan kecepatan100mm,1
otak gua seketika traveling,1
fix gede sebelah ya bun,1
ga getar gak fyp,1
kak bli dmna bhnya,1
"estetik, memanjakan mata",1
saingan ketek nya sama wika salim,1
berat mata memandang,1
udah teh udahh jngan bkin para duda mkin melanda,1
yg masih ukuran 35B jangan sok keras ,1
nanti di remek orng lgii loo,1
naik naik kepuncak gunung gk kebayang kalo gw ada di atas gunung,1
penyakit.. besaar sebelah....,1
satu besar satu kecil,1
uhh puas banget,1
joget pa pamaer tetek,1
gak ke bayang kalo aku tidur ama kamu,1
Vivi beli susunya atuh saya Di ANTV warisan bapak.,1
tergoyang2,1
kayanya enak,1
engga perawan anj,1
kok lemes gini,1
susu ageng,1
Gumooooh...,1
Takut pecah ka,1
ada yg tumpah tapi bukan the,1
ngeri tumpah..,1
beraaattt,1
kurang montok mbak cupi,1
Aku salah tengok ka kenapa besaq sbelah ,1
kalo kyk kmu ini 80 juta pun mau aku,1
aduh nenk cupi bikin merinding ajh bulu perindu,1
andaikn ku nempel jadi bulu,1
ok banget deh gayanya,1
Sumber Susu alam,1
wow besar banget lemari nya ,1
sangat lah beruntung laki2 yg memilikimu,1
ngelonin nya 4jam,1
Berat ,1
"perasaan baru kemaren hujan2an bareng, sekarang mah udah gede aja ya",1
kendor mcm itok ngaku msh ting ting,1
ga kebayang pala gua nempel di situ,1
body nya bikin puyeng,1
berapa SR?,1
teh cupi hoooot bhny,1
boleh boleh nih bang,1
kalau sesak lain Kali lepasin Aja gk baik untuk kesehatan,1
