,Komen,Klasifikasi,kategori_id
2837,"['aku', 'tidak', 'lupa', 'indah', 'pandang']",no cyberharassment,0
3014,"['boneka', 'nya', 'besar', 'bagus']",no cyberharassment,0
3263,"['seru', 'cakap']",no cyberharassment,0
3265,"['badan', 'idam', 'aku', 'denis', 'coba', 'mulut', 'nya', 'manis', 'kak', 'gtidakusah', 'bicara', 'orang', 'sembarang', 'tambah', 'cantik']",no cyberharassment,0
3266,"['coba', 'lembut', 'kalem', 'mirip', 'sama', 'aura', 'kasih', 'tinggi', 'tubuh', 'bagus', 'cantik']",no cyberharassment,0
3267,"['tetap', 'cantik', 'bunaa', 'tidak', 'senyum', 'video', 'padahal', 'senyum', 'nya', 'manis']",no cyberharassment,0
3268,"['terima', 'kasih', 'banyak', 'atas', 'kado', 'indah', 'mami']",no cyberharassment,0
3269,"['alangkah', 'indah', 'negeri', 'isi', 'ibu', 'suku', 'tetap', 'satu', 'tuju']",no cyberharassment,0
3270,"['kleuarga', 'indah', 'abang', 'moga', 'bahagia', 'dunia', 'akhirat']",no cyberharassment,0
3271,"['manis', 'kali', 'sih', 'pak']",no cyberharassment,0
3274,"['keluarga', 'apa', 'sih', 'lucu', 'kocak']",no cyberharassment,0
3276,"['ampun', 'senang', 'lihat', 'pak', 'senang', 'lucu', 'bilang', 'malu']",no cyberharassment,0
3281,"['bukan', 'norak', 'abang', 'emang', 'kamu', 'anak', 'heboh', 'tidak', 'bisa', 'jaim', 'imut', 'gitu', 'sukses', 'selalu', 'abang']",no cyberharassment,0
3282,"['lebih', 'indah', 'baca', 'komentar', 'hubung', 'video', 'entah', 'isi', 'pesan', 'kesan', 'aura', 'nya', 'apa', 'arti', 'tunjuk', 'benar', 'nikmat', 'paham', 'arti', 'episode', 'ajar', 'positif', 'bisa', 'ambil']",no cyberharassment,0
3283,"['indah', 'banget', 'lihat', 'air', 'mata', 'aku', 'tetas']",no cyberharassment,0
3284,"['bal', 'indah', 'banget']",no cyberharassment,0
3285,"['aku', 'malah', 'nangis', 'dil', 'lihat', 'vlog', 'kemarin', 'sama', 'senang', 'banget', 'bahagia', 'banget', 'bisa', 'ajak', 'orangtua', 'piknik', 'tempat', 'bagus', 'indah', 'kayak', 'gitu', 'aku', 'sholawatin', 'terus', 'moga', 'suatu', 'bisa', 'ajak', 'orangtua', 'jalan', 'jalan']",no cyberharassment,0
3286,"['bagus', 'suara', 'bahak', 'bahak']",no cyberharassment,0
3287,"['tempat', 'emang', 'bagus', 'banget', 'segi', 'kamar']",no cyberharassment,0
3288,"['kamar', 'nya', 'kakak', 'malah', 'tidak', 'lebih', 'bagus', 'lihat', 'nya', 'salut', 'abang']",no cyberharassment,0
3289,"['untung', 'suaraanyaa', 'bagus', 'jadi', 'nya', 'tidak', 'gengges', 'banget']",no cyberharassment,0
3290,"['baik', 'banget', 'kakak', 'yislam', 'kasih', 'kamar', 'lebih', 'bagus']",no cyberharassment,0
3291,"['lihat', 'indah', 'banget', 'orang', 'tua', 'bahagia', 'bisa', 'diajakin', 'libur', 'bal']",no cyberharassment,0
3292,"['pasang', 'benar', 'benar', 'gemas', 'banget', 'sumpah', 'salut', 'hubung', 'apa', 'ada', 'benar', 'benar', 'tidak', 'buat', 'buat', 'saling', 'dukung', 'bukan', 'manis', 'lihat', 'saling', 'terima', 'kurang', 'moga', 'kalian', 'langgeng', 'dua', 'keluarga', 'sudah', 'restu', 'sukses', 'terus', 'buat', 'kalian', 'dua', 'sering', 'sering', 'buat', 'konten', 'hibur', 'banget']",no cyberharassment,0
3293,"['hiburann', 'banget', 'tuh', 'baik', 'couple', 'banget', 'saling', 'melengkapin', 'banget', 'harap', 'kalian', 'jodoh']",no cyberharassment,0
3294,"['manis', 'banget', 'masyaallah', 'benar', 'pasang', 'baik', 'bahagia', 'selalu']",no cyberharassment,0
3295,"['senang', 'bangga', 'banget', 'lihat', 'kamu', 'sekarang']",no cyberharassment,0
3296,"['lucu', 'banget', 'orang', 'ngebucin']",no cyberharassment,0
3297,"['sumpah', 'suka', 'banget', 'suasana', 'couple', 'positif', 'banget', 'pacar', 'kerja', 'kerja', 'pacar']",no cyberharassment,0
3298,"['manis', 'banget', 'sih']",no cyberharassment,0
3299,"['lucu', 'banget', 'sih', 'jadi', 'pengin']",no cyberharassment,0
3300,"['jadi', 'ratu', 'tangan', 'tepat']",no cyberharassment,0
3301,"['kompak', 'banget']",no cyberharassment,0
3302,"['bisa', 'beat', 'gitu', 'keren', 'banget', 'sih']",no cyberharassment,0
1357,"['goyang', 'cantik', 'ting', 'ting']",no cyberharassment,0
1514,"['mantap', 'pengin']",no cyberharassment,0
1529,"['ketiak', 'kakak', 'cantik']",no cyberharassment,0
1598,"['mantap', 'banget']",no cyberharassment,0
1657,"['ambil', 'posisi', 'kurang', 'bagus', 'kakak', 'harus', 'megangin', 'kamera']",no cyberharassment,0
1670,"['mempesona', 'cantik', 'banget', 'cantik', 'banget']",no cyberharassment,0
1804,"['mantap', 'goyang']",no cyberharassment,0
1820,"['lebih', 'cantik', 'tubuh', 'mami']",no cyberharassment,0
1946,"['detik', 'per', 'detik', 'penuh', 'indah', 'lebih', 'banyak', 'detik', 'lebih', 'baik']",no cyberharassment,0
1977,"['kakak', 'cantik', 'luar', 'dalam']",no cyberharassment,0
2104,"['cantik', 'luar', 'dalam', 'saudara']",no cyberharassment,0
2124,"['kamu', 'mantap']",no cyberharassment,0
2192,"['tidak', 'bohong', 'sih', 'mantap']",no cyberharassment,0
2223,"['keren', 'goyang']",no cyberharassment,0
2394,"['badan', 'nya', 'emang', 'bagus', 'mulus']",no cyberharassment,0
2430,"['dalam', 'bagus', 'luar', 'bagus']",no cyberharassment,0
2549,"['goyang', 'bagus']",no cyberharassment,0
2600,"['bagus', 'isi']",no cyberharassment,0
2790,"['benar', 'cantik', 'luar', 'dalam']",no cyberharassment,0
1353,"['getar', 'malang', 'kakak', 'cantik']",cyberharassment,1
1354,"['kuat', 'apa', 'orang', 'bekas']",cyberharassment,1
1355,['geli'],cyberharassment,1
1356,"['kak', 'cantik', 'buat', 'aku', 'tidak', 'bisa', 'tidur', 'baju', 'ngiler', 'pengin', 'punya']",cyberharassment,1
1358,"['janda', 'makin', 'depan']",cyberharassment,1
1359,"['sudah', 'nemplok', 'sana', 'tembok']",cyberharassment,1
1360,"['nemplok', 'dinding', 'bukan', 'sih']",cyberharassment,1
1361,"['wah', 'cicak', 'tembok']",cyberharassment,1
1362,"['cicak', 'cicak', 'dinding', 'diam', 'diam', 'cari', 'teman']",cyberharassment,1
1363,"['janda', 'batal', 'nikah']",cyberharassment,1
1364,"['janda', 'kecepirit']",cyberharassment,1
1365,"['suasana', 'nya', 'kayak', 'orang', 'mau', 'dangdut', 'anjir']",cyberharassment,1
1366,"['sih', 'muka', 'nya', 'bawah', 'rata', 'rata', 'tingkah']",cyberharassment,1
1367,"['baju', 'nya', 'kurang', 'bahan']",cyberharassment,1
1368,"['lontong', 'sate']",cyberharassment,1
1369,"['suasana', 'nya', 'biduan', 'banget']",cyberharassment,1
1370,"['cocok', 'jadi', 'biduan', 'kampung']",cyberharassment,1
1371,"['tidak', 'nafsu', 'laki', 'laki', 'lihat', 'nya']",cyberharassment,1
1372,"['goyang', 'maksa']",cyberharassment,1
1373,"['menglonte', 'dulu']",cyberharassment,1
1374,"['ngelonte', 'tidak', 'sih', 'ngelonte', 'kalian']",cyberharassment,1
1375,"['tinggal', 'tunggu', 'jadi', 'anak', 'sudah', 'berapa', 'kali', 'ngentot', 'kakak']",cyberharassment,1
1376,"['cimoy', 'bokepnya', 'tidak']",cyberharassment,1
1377,"['lah', 'kok', 'keras']",cyberharassment,1
1378,"['cimoy', 'kayak', 'nenek', 'belakang']",cyberharassment,1
1379,"['satu', 'cadar', 'sekarang', 'dalem']",cyberharassment,1
1380,"['pinggang', 'keras', 'buat', 'pakai', 'suara']",cyberharassment,1
1381,"['apa', 'sih', 'ganjen', 'banget']",cyberharassment,1
1382,['gatal'],cyberharassment,1
1383,['lonte'],cyberharassment,1
1384,"['bh', 'nya', 'terang', 'benderang']",cyberharassment,1
1385,"['tulang', 'semua', 'bah']",cyberharassment,1
1386,"['banyak', 'lonte']",cyberharassment,1
1387,"['emang', 'dasar', 'lonte', 'kembali', 'jadi', 'lonte']",cyberharassment,1
1388,"['berapa', 'bulan', 'kandung', 'nya']",cyberharassment,1
1389,"['tempat', 'aku', 'biasa', 'sebut', 'lonte']",cyberharassment,1
1390,"['anjir', 'kayak', 'lonte', 'dua', 'nenek', 'gagal', 'hijrah']",cyberharassment,1
1391,"['bh', 'merah', 'banget', 'kakak']",cyberharassment,1
1392,"['sudah', 'besar', 'tidak', 'malu', 'apa']",cyberharassment,1
1393,"['kamu', 'pakai', 'bh', 'merah']",cyberharassment,1
1394,"['kurang', 'belai', 'om', 'om']",cyberharassment,1
1395,"['wow', 'dage', 'nya', 'tidak']",cyberharassment,1
1396,"['promosi', 'badan', 'lonte']",cyberharassment,1
1397,"['lonte', 'satu']",cyberharassment,1
1398,"['bh', 'kamu', 'lihat']",cyberharassment,1
1399,"['waduh', 'mau', 'jadi', 'anggota', 'lonte']",cyberharassment,1
1400,"['daki', 'nya']",cyberharassment,1
1401,"['bh', 'nya', 'merah']",cyberharassment,1
1402,"['cocok', 'jadi', 'biduan']",cyberharassment,1
1403,"['baju', 'cantik', 'tembus', 'pandang', 'awokawok']",cyberharassment,1
1404,"['bh', 'kamu', 'tidak', 'bagus', 'rapia', 'aku']",cyberharassment,1
1405,"['lomba', 'semok', 'semok']",cyberharassment,1
1406,"['baju', 'hitam', 'mau', 'biduan', 'sih']",cyberharassment,1
1407,"['kalau', 'mau', 'jadi', 'lonte', 'jangan', 'tengah', 'tengah']",cyberharassment,1
1408,"['lama', 'lama', 'kayak', 'lonte']",cyberharassment,1
1409,"['sudah', 'dasar', 'kayak', 'lonte', 'dulu', 'jadi', 'sudah', 'tidak', 'kaget']",cyberharassment,1
1410,"['ngintip', 'orang', 'mandi', 'nyata', 'mudah']",cyberharassment,1
1411,"['tetek', 'kamu', 'tidak', 'buat', 'aku', 'getar', 'saudara']",cyberharassment,1
1412,"['anjir', 'biar', 'apa', 'tetap', 'tidak', 'gairah', 'aku']",cyberharassment,1
1413,"['posting', 'gambar']",cyberharassment,1
1414,"['kayak', 'lonte']",cyberharassment,1
1415,"['anjir', 'aku', 'lihat', 'betapa', 'indah', 'surga', 'dunia']",cyberharassment,1
1416,"['habis', 'lonte', 'mandi']",cyberharassment,1
1417,"['hamil', 'kak']",cyberharassment,1
1418,['tanggung'],cyberharassment,1
1419,"['makin', 'jadi', 'jadi', 'janda']",cyberharassment,1
1420,"['tidak', 'buka']",cyberharassment,1
1421,"['baju', 'nya', 'kok', 'tidak', 'buka', 'kakak']",cyberharassment,1
1422,"['batas', 'banget', 'mandi', 'tidak', 'lepas', 'baju']",cyberharassment,1
1423,"['perut', 'gelambir']",cyberharassment,1
1424,"['sekarang', 'enak', 'ngintip', 'orang', 'mandi', 'tinggal', 'buka', 'tiktok', 'sudah', 'gratis']",cyberharassment,1
1425,['leher'],cyberharassment,1
1426,"['tidak', 'pakai', 'apa']",cyberharassment,1
1427,"['memang', 'kalau', 'sifat', 'lonte', 'kere', 'tidak', 'bisa', 'ubah']",cyberharassment,1
1428,"['kali', 'terang', 'terang', 'bisa', 'kali']",cyberharassment,1
1429,"['mandi', 'ayo']",cyberharassment,1
1430,"['lama', 'lama', 'makin', 'tidak', 'pakai', 'baju', 'kali']",cyberharassment,1
1431,"['perlahan', 'semua', 'tubuh', 'kamu', 'sudah', 'aku', 'lihat']",cyberharassment,1
1432,"['tim', 'nungguin', 'buka', 'baju']",cyberharassment,1
1433,"['murah', 'aku', 'mandi', 'pose', 'dulu']",cyberharassment,1
1434,['jam'],cyberharassment,1
1435,"['pamer', 'kok', 'luar', 'nya', 'dalam', 'nya', 'dong', 'biar', 'tuju']",cyberharassment,1
1436,"['lumayan', 'lihat', 'perempuan', 'mandi']",cyberharassment,1
1437,"['geli', 'banget', 'bagus', 'tidak', 'geli', 'iya']",cyberharassment,1
1438,"['coba', 'telanjang']",cyberharassment,1
1439,"['aku', 'kira', 'mahal', 'nyata', 'murah']",cyberharassment,1
1440,"['ulas', 'betis', 'laki', 'nya', 'dong']",cyberharassment,1
1441,"['mandi', 'kok', 'pakai', 'baju']",cyberharassment,1
1442,"['kurang', 'panas', 'ayo', 'sedikit']",cyberharassment,1
1443,"['tidak', 'buka', 'tidak', 'viral']",cyberharassment,1
1444,"['aku', 'punya', 'video', 'kamu']",cyberharassment,1
1445,"['flash', 'sale']",cyberharassment,1
1446,"['tanggung', 'banget']",cyberharassment,1
1447,"['seru', 'akhir', 'bisa', 'lihat', 'mandi', 'sih', 'cimoy', 'montok']",cyberharassment,1
1448,"['buka', 'dong']",cyberharassment,1
1449,"['tidak', 'buka']",cyberharassment,1
1450,"['wow', 'lonte', 'mandi']",cyberharassment,1
1451,"['tidak', 'kali', 'divideoin']",cyberharassment,1
1452,"['tidak', 'kali', 'bugil']",cyberharassment,1
1453,"['kok', 'tidak', 'buka', 'semua', 'sih', 'mandi']",cyberharassment,1
1454,"['hadap', 'depan', 'terus', 'sih', 'selesai']",cyberharassment,1
1455,"['mandi', 'sendiri', 'sudah', 'bisa', 'besok', 'dimandiin']",cyberharassment,1
1456,"['celana', 'nya', 'tidak', 'buka']",cyberharassment,1
1457,"['tidak', 'kali', 'telanjang']",cyberharassment,1
1458,"['mandi', 'video', 'cebok', 'kapan', 'kakak']",cyberharassment,1
1459,"['lonte', 'sekali', 'gaya']",cyberharassment,1
1460,"['besok', 'tidak', 'pakai', 'baju']",cyberharassment,1
1461,"['tidak', 'telanjang', 'kali', 'rugi', 'banget']",cyberharassment,1
1462,"['kadang', 'besar', 'kadang', 'tidak']",cyberharassment,1
1463,"['entot', 'nangis']",cyberharassment,1
1464,"['kok', 'tidak', 'telanjang', 'sih']",cyberharassment,1
1465,"['tanggung', 'banget', 'sudah']",cyberharassment,1
1467,"['habis', 'ngentot', 'kok', 'keramas']",cyberharassment,1
1468,"['jadi', 'mandi', 'nya', 'cewek']",cyberharassment,1
1469,"['tanggung', 'telanjang', 'sana']",cyberharassment,1
1471,"['kayak', 'biduan', 'tidak', 'sih']",cyberharassment,1
1472,"['tutorial', 'gede', 'dong']",cyberharassment,1
1473,"['angkut', 'tidak']",cyberharassment,1
1474,"['aku', 'kira', 'celana', 'jauh', 'kok', 'perut', 'sih']",cyberharassment,1
1475,"['kurang', 'ketat', 'biar', 'halaman', 'kamu']",cyberharassment,1
1476,"['tidak', 'malu', 'jadi', 'zebra']",cyberharassment,1
1477,"['bukan', 'aku', 'doang', 'lihat']",cyberharassment,1
1478,"['lah', 'hitam', 'luar', 'dalam', 'anjir']",cyberharassment,1
1479,"['pusar', 'nya', 'kotor', 'sekali']",cyberharassment,1
1480,"['wow', 'pusar', 'nya', 'cokelat']",cyberharassment,1
1481,"['undang', 'nafsu', 'lelaki']",cyberharassment,1
1482,"['wow', 'jidat', 'lebat']",cyberharassment,1
1483,"['geli', 'aku']",cyberharassment,1
1484,"['mulut', 'nya', 'besar']",cyberharassment,1
1485,"['kakak', 'lonte', 'nya', 'nyamar', 'jadi', 'perempuan']",cyberharassment,1
1486,"['kopi', 'susu', 'cimoy', 'kopi', 'nya']",cyberharassment,1
1487,"['jual', 'apa', 'kakak', 'warung', 'buka']",cyberharassment,1
1488,"['nyerahin', 'badan', 'pakai']",cyberharassment,1
1489,"['bibir', 'nya', 'kurang', 'menor', 'tambah', 'biar', 'kayak', 'janda', 'anak']",cyberharassment,1
1491,"['pernah', 'ngentot', 'sama', 'mantan', 'pantas']",cyberharassment,1
1492,"['pusar', 'daki']",cyberharassment,1
1493,"['pusar', 'bukan', 'sembarang', 'pusar']",cyberharassment,1
1494,"['tidak', 'bayang', 'kalau', 'kumis', 'aku', 'tempel', 'situ']",cyberharassment,1
1495,"['aku', 'tidak', 'ngebayangin', 'aku', 'tidak', 'ngebayangin', 'aku', 'tidak', 'ngebayangin']",cyberharassment,1
1496,"['tidak', 'kirain', 'iklan']",cyberharassment,1
1497,"['tidak', 'bayang', 'kalau', 'nikah', 'sama', 'cupy']",cyberharassment,1
1498,"['terima', 'kasih', 'akhir', 'nanti', 'aku', 'sejak', 'bisa', 'ngelihat', 'ketiak', 'sayang', 'aku']",cyberharassment,1
1499,"['kok', 'sama', 'dulu', 'gede', 'dulu', 'canda', 'kak']",cyberharassment,1
1500,"['tidak', 'berat', 'apa', 'wanita', 'memang', 'paling', 'kuat']",cyberharassment,1
1501,"['tidak', 'bayang', 'kalau', 'diri', 'ikut', 'joget', 'situ']",cyberharassment,1
1502,"['bayangin', 'kalau', 'kamu', 'tidur', 'main', 'hp', 'terus', 'buat', 'tiktok', 'depan', 'kamu']",cyberharassment,1
1503,"['kok', 'sudah', 'kecil', 'tidak', 'kayak', 'dulu']",cyberharassment,1
1504,"['lekuk', 'banget', 'luar', 'biasa']",cyberharassment,1
1505,"['tidak', 'bayang', 'andai', 'aku', 'samping', 'situ']",cyberharassment,1
1506,"['aku', 'tadangin', 'kakak', 'habis', 'takut', 'jatuh']",cyberharassment,1
1507,"['hati', 'hati', 'kakak', 'awas', 'kalau', 'jatuh', 'buah']",cyberharassment,1
1508,"['bawah', 'nya', 'ngantuk', 'atas', 'nya', 'ngangguk']",cyberharassment,1
1509,"['sudah', 'gitu', 'tangan', 'kiri', 'atas']",cyberharassment,1
1510,"['sudah', 'selesai', 'mandi', 'hadas', 'masa', 'mandi', 'hadas']",cyberharassment,1
1511,"['tidak', 'bayang', 'kalau', 'tidur', 'sama']",cyberharassment,1
1512,"['tidak', 'bayang', 'aku', 'sama', 'kakak']",cyberharassment,1
1513,"['kak', 'sudah', 'besar', 'sekarang']",cyberharassment,1
1515,"['tidak', 'kuat', 'lambai', 'tangan']",cyberharassment,1
1516,"['besar', 'banget']",cyberharassment,1
1517,"['getar', 'hp', 'aku']",cyberharassment,1
1518,"['kayak', 'per', 'nya']",cyberharassment,1
1519,"['cuci', 'mata', 'pagi', 'hari']",cyberharassment,1
1520,"['bumi', 'aku', 'getar']",cyberharassment,1
1521,"['kok', 'bisa', 'gerak']",cyberharassment,1
1522,"['imajinasi', 'aku']",cyberharassment,1
1523,"['takut', 'ledak', 'anjir']",cyberharassment,1
1524,"['awas', 'jatuh', 'kak']",cyberharassment,1
1525,"['awas', 'jatuh']",cyberharassment,1
1526,['berat'],cyberharassment,1
1527,"['susu', 'kalau', 'bayi', 'minum', 'tukar', 'kiri', 'kanan', 'belah', 'sudah', 'kenyang']",cyberharassment,1
1528,"['kak', 'coba', 'bh']",cyberharassment,1
1530,"['tidak', 'bayang', 'kalau', 'hidung', 'aku', 'jepit']",cyberharassment,1
1531,"['aku', 'kenal', 'kamu', 'luar', 'dalam']",cyberharassment,1
1532,"['bayang', 'tidak', 'kalau', 'tiba', 'jatuh']",cyberharassment,1
1533,"['berat', 'nya', 'tanggung', 'beban', 'hidup']",cyberharassment,1
1534,"['tidak', 'berat', 'apa', 'hari', 'bawa', 'bola']",cyberharassment,1
1535,"['getar', 'nya', 'cepat']",cyberharassment,1
1536,"['otak', 'aku', 'ketika', 'traveling']",cyberharassment,1
1537,"['besar', 'belah', 'bunda']",cyberharassment,1
1538,"['tidak', 'getar', 'tidak', 'halaman', 'kamu']",cyberharassment,1
1539,"['kak', 'beli', 'bhnya']",cyberharassment,1
1540,"['estetik', 'manja', 'mata']",cyberharassment,1
1541,"['saing', 'ketiak', 'nya', 'sama', 'wika', 'salim']",cyberharassment,1
1542,"['berat', 'mata', 'pandang']",cyberharassment,1
1544,"['ukur', 'jangan', 'keras']",cyberharassment,1
1545,"['rek', 'orang', 'kamu']",cyberharassment,1
1546,"['naik', 'naik', 'puncak', 'gunung', 'tidak', 'bayang', 'kalau', 'aku', 'atas', 'gunung']",cyberharassment,1
1547,"['sakit', 'besar', 'belah']",cyberharassment,1
1548,"['satu', 'besar', 'satu', 'kecil']",cyberharassment,1
1549,"['puas', 'banget']",cyberharassment,1
1550,"['joget', 'pak', 'pamaer', 'tetek']",cyberharassment,1
1551,"['tidak', 'bayang', 'kalau', 'aku', 'tidur', 'sama', 'kamu']",cyberharassment,1
1552,"['vivi', 'beli', 'susu', 'waris', 'bapak']",cyberharassment,1
1553,['goyang'],cyberharassment,1
1554,"['kayak', 'enak']",cyberharassment,1
1555,"['tidak', 'perawan', 'anjir']",cyberharassment,1
1556,"['kok', 'lemes']",cyberharassment,1
1557,"['susu', 'besar']",cyberharassment,1
1558,['gumoh'],cyberharassment,1
1559,"['takut', 'pecah', 'kakak']",cyberharassment,1
1560,"['tumpah', 'bukan']",cyberharassment,1
1561,"['ngeri', 'tumpah']",cyberharassment,1
1563,"['kurang', 'montok', 'kakak', 'cup']",cyberharassment,1
1564,"['aku', 'salah', 'lihat', 'kakak', 'besar', 'belah']",cyberharassment,1
1565,"['kalau', 'kayak', 'kamu', 'juta', 'mau', 'aku']",cyberharassment,1
1566,"['kakak', 'cup', 'buat', 'merinding', 'bulu', 'rindu']",cyberharassment,1
1567,"['andai', 'aku', 'tempel', 'jadi', 'bulu']",cyberharassment,1
1568,"['oke', 'banget', 'gaya']",cyberharassment,1
1569,"['sumber', 'susu', 'alam']",cyberharassment,1
1570,"['wow', 'besar', 'banget', 'lemari', 'nya']",cyberharassment,1
1571,"['sangat', 'lah', 'untung', 'laki', 'milik']",cyberharassment,1
1572,"['ngelonin', 'nya']",cyberharassment,1
1574,"['rasa', 'baru', 'kemarin', 'hujan', 'bareng', 'sekarang', 'sudah', 'besar']",cyberharassment,1
1575,"['kendur', 'macam', 'itok', 'ngaku', 'ting', 'ting']",cyberharassment,1
1576,"['tidak', 'bayang', 'kepala', 'aku', 'tempel', 'situ']",cyberharassment,1
1577,"['tubuh', 'nya', 'buat', 'pusing']",cyberharassment,1
1578,['berapa'],cyberharassment,1
1579,"['kakak', 'cup', 'panas', 'bhnya']",cyberharassment,1
1580,"['boleh', 'boleh', 'abang']",cyberharassment,1
1581,"['kalau', 'sesak', 'kali', 'lepasin', 'tidak', 'baik', 'sehat']",cyberharassment,1
1582,"['pagi', 'pagi', 'kasih', 'lihat', 'kayak', 'langsung', 'melek']",cyberharassment,1
1583,"['tidak', 'ketat', 'tidak', 'halaman', 'kamu']",cyberharassment,1
1584,"['aku', 'mikir', 'gimana', 'rasa']",cyberharassment,1
1585,"['pabrik', 'susu', 'kaleng', 'bandung']",cyberharassment,1
1586,"['papa', 'suka']",cyberharassment,1
1587,"['kok', 'sudah', 'kecil']",cyberharassment,1
1588,"['alamak', 'mata', 'pedas']",cyberharassment,1
1590,"['layang', 'jauh', 'pikir']",cyberharassment,1
1591,"['nobat', 'milik', 'tetek', 'besar', 'indonesia', 'kakak', 'cup']",cyberharassment,1
1592,"['sogok', 'belakang', 'gigit']",cyberharassment,1
1593,"['goyang', 'kak', 'cup', 'lemas', 'sekali']",cyberharassment,1
1594,"['zaman', 'dulu', 'aku', 'lihat', 'kok', 'tidak', 'kempis', 'kempis']",cyberharassment,1
1595,"['gaya', 'nya', 'kuat', 'main', 'nangis']",cyberharassment,1
1596,"['tidak', 'besar', 'tidak', 'halaman', 'kamu']",cyberharassment,1
1599,"['tali', 'nya', 'ngehalangin']",cyberharassment,1
1600,"['sekarang', 'kecil']",cyberharassment,1
1601,"['tidak', 'tembam', 'tidak', 'halaman', 'kamu']",cyberharassment,1
1602,"['sudah', 'bolong']",cyberharassment,1
1603,"['cuma', 'bisa', 'telan', 'ludah', 'ilusi']",cyberharassment,1
1604,"['kok', 'kelapa', 'besar', 'banget']",cyberharassment,1
1605,"['sudah', 'dikempesin']",cyberharassment,1
1606,"['kok', 'tidak', 'tembam', 'tempe', 'goreng']",cyberharassment,1
1607,"['beri', 'tahu', 'getar', 'dong']",cyberharassment,1
1608,"['awas', 'tumpah']",cyberharassment,1
1609,"['nikmat', 'sekali', 'sebar', 'mata']",cyberharassment,1
1610,"['kak', 'butang', 'jaga', 'takut', 'lepas']",cyberharassment,1
1611,"['mantap', 'tidak', 'tanding']",cyberharassment,1
1612,"['pengin', 'punya', 'bantu', 'kayak']",cyberharassment,1
1613,"['pohon', 'kelapa', 'atas', 'buah', 'bawah', 'kelapa', 'aneh']",cyberharassment,1
